STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,class
72290403178,9/1/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70.5,61.3,1009.1,990.9,8.8,4.3,11.1,999.9,81,57.9,0,0
72290403178,9/2/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.7,60,1010.1,991.6,9.8,4.8,11.1,15,79,63,0,0
72290403178,9/3/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70.7,60.8,1011.6,993,10,4.9,11.1,15.9,79,64.9,0,0
72290403178,9/4/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.9,62,1011.3,992.8,9.9,2.8,8,999.9,78.1,66,0,0
72290403178,9/5/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",72.1,62.9,1013,994.5,10,3.9,11.1,15.9,80.1,66,0,0
72290403178,9/6/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.9,62.3,1015.6,997,10,4.9,9.9,15.9,80.1,64.9,0,0
72290403178,9/7/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70.8,63.4,1014.5,996.5,9.8,4.5,9.9,999.9,79,64.9,0,0
72290403178,9/8/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70.2,63.7,1011.7,999.9,6.2,3,9.9,999.9,84.9,61,0,0
72290403178,9/9/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70,64.1,1009.7,999.9,5.1,3.5,12,999.9,84.9,61,0,0
72290403178,9/10/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.1,62.2,1010.8,999.9,6.7,3,8.9,999.9,82,62.1,0,0
72290403178,9/11/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",67.5,59.7,1010.7,992.1,7.3,2.9,7,999.9,79,62.1,0,0
72290403178,9/12/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.9,60.2,1011.3,992.8,9.1,2.9,9.9,14,80.1,62.1,0,0
72290403178,9/13/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.1,61,1011.5,992.9,9.1,3.2,8.9,999.9,80.1,59,0,0
72290403178,9/14/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",71.4,61.3,1009.8,991.3,8.6,3.8,12,15.9,88,57.9,0,0
72290403178,9/15/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70.7,62.8,1009.5,991.1,6.7,3.5,13,999.9,88,57.9,0,0
72290403178,9/16/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.4,62.5,1011,991.9,8.2,3.2,8.9,15,82,60.1,0,0
72290403178,9/17/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",72,58.3,1011.5,993,9.9,4.4,8.9,999.9,81,61,0,0
72290403178,9/18/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.6,60.1,1011.1,992.5,9.5,3.6,9.9,15.9,80.1,55.9,0,0
72290403178,9/19/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.1,60,1008.8,990.3,9.8,3.7,8,999.9,80.1,55.9,0,0
72290403178,9/20/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.8,59.7,1009,990.5,8.4,2.8,7,999.9,75,62.1,0,0
72290403178,9/21/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.4,58.2,1013.7,995.1,8.6,2.7,8,999.9,77,54,0,0
72290403178,9/22/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.6,61.9,1013.4,994.8,8.9,3,8.9,15,81,54,0,0
72290403178,9/23/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.7,63.2,1011.8,993.3,8.1,3.2,9.9,999.9,81,60.1,0,0
72290403178,9/24/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66,59.7,1011.2,992.7,9.9,3.6,7,999.9,71.1,64,0,0
72290403178,9/25/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.1,58.7,1012.4,993.7,9.7,3.1,9.9,15.9,75.9,62.1,0,0
72290403178,9/26/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.7,60,1013.6,995,8.8,3.4,9.9,15.9,75.9,62.1,0,0
72290403178,9/27/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.5,61.3,1012.6,994.1,6.5,2.8,8,999.9,78.1,60.1,0,0
72290403178,9/28/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.1,62.6,1011.3,992.9,5.1,2.5,7,999.9,78.1,60.1,0,0
72290403178,9/29/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",67.7,59.7,1012,993.4,9,3.1,8,999.9,78.1,61,0,0
72290403178,9/30/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.8,60.8,1011.1,992.5,9.8,2.7,8,999.9,82.9,61,0,0
72290403178,10/1/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",75,62.6,1009.8,991.4,9.9,2.4,8.9,999.9,89.1,61,0,0
72290403178,10/2/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",73.3,59.9,1009.6,991.2,10,4.2,8.9,999.9,89.1,66,0,0
72290403178,10/3/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.7,59.3,1013.3,994.7,9.9,3.5,11.1,999.9,82,63,0,0
72290403178,10/4/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",69.1,61.1,1014.3,995.7,9.9,4.6,12,15.9,80.1,63,0,0
72290403178,10/5/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",67.6,61.1,1014,995.7,9.9,4.3,12,15,73,62.6,0.02,0
72290403178,10/6/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.8,59.1,1010.9,992.2,9.3,5,14,999.9,73.9,59,0,0
72290403178,10/7/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.2,57.7,1008.6,989.9,10,5.7,12,999.9,73.9,59,0,0
72290403178,10/8/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.9,57,1009.6,991.1,9.8,3.4,11.1,15.9,73.9,55.9,0,0
72290403178,10/9/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.4,56.4,1010.2,991.7,9.6,2.8,8,999.9,73.9,55.9,0,0
72290403178,10/10/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.8,54.5,1010.3,991.7,9.6,4,9.9,17.1,73.9,55,0,0
72290403178,10/11/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.6,52.2,1010,991.4,9.8,2.8,9.9,15.9,73.9,55,0,0
72290403178,10/12/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.9,54.2,1008.4,989.7,9.9,3.9,11.1,17.1,75,55,0,0
72290403178,10/13/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.8,57.4,1011.1,992.4,9.4,4.5,11.1,15,75,55,0.09,0
72290403178,10/14/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.5,56.1,1012.8,994.1,9.3,3.6,9.9,999.9,73.9,55,0,0
72290403178,10/15/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.3,52.8,1014.9,996.2,9.2,2.7,8.9,999.9,80.1,55,0,0
72290403178,10/16/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.9,22.5,1015.6,996.9,9.8,5.6,11.1,15,81,50,0,0
72290403178,10/17/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.7,31.6,1016.7,997.9,10,6,11.1,17.1,81,50,0,0
72290403178,10/18/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68,40.2,1016.3,997.6,9.9,4.4,11.1,15,84.9,52,0,0
72290403178,10/19/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",70,40.3,1015.1,996.4,9.6,4.9,9.9,15,87.1,52,0,0
72290403178,10/20/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",72,36.3,1013.4,994.9,10,5.6,9.9,17.1,87.1,53.1,0,0
72290403178,10/21/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.7,47.5,1012.6,994,10,3.6,8.9,999.9,87.1,54,0,0
72290403178,10/22/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64,57.9,1012.1,993.4,8.2,3.2,8.9,999.9,78.1,54,0,0
72290403178,10/23/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.5,57.5,1011.8,993.2,8.9,2.7,8.9,15.9,71.1,57,0,0
72290403178,10/24/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.9,59.3,1013,994.3,6.2,2.7,8,999.9,75,55.9,0,0
72290403178,10/25/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.6,59,1015.2,996.7,4.9,1.8,7,999.9,75,57,0,0
72290403178,10/26/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.2,56.2,1015.5,996.8,7.9,3.1,8,999.9,79,53.1,0,0
72290403178,10/27/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.2,57,1014.9,996.3,4.8,3.1,9.9,999.9,82.9,53.1,0,0
72290403178,10/28/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.3,55.2,1015.3,996.6,8.4,2.3,8.9,999.9,82.9,53.1,0,0
72290403178,10/29/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",63.6,58.8,1015,996.3,4.5,2.3,8.9,999.9,79,53.1,0,0
72290403178,10/30/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.1,56.9,1012.8,994.2,8.6,3.7,8.9,999.9,75.9,57,0,0
72290403178,10/31/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.2,52,1015,996.2,9.5,2.5,8,999.9,80.1,52,0,0
72290403178,11/1/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.9,39.2,1016.6,997.8,9.7,3.9,7,999.9,82,50,0,0
72290403178,11/2/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.7,41.7,1017.1,998.4,9.8,4.2,8,999.9,88,50,0,0
72290403178,11/3/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68.9,45.7,1014.3,995.7,9.8,4.5,8,999.9,88,53.1,0,0
72290403178,11/4/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",66.5,52,1013.9,995.2,9.7,2.2,7,999.9,82,55,0,0
72290403178,11/5/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60.9,56.2,1012.2,993.5,4,2.4,8.9,999.9,77,50,0,0
72290403178,11/6/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",62.9,55.4,1012.6,993.9,8.9,3.4,8,999.9,73.9,50,0,0
72290403178,11/7/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.5,55.9,1014.3,995.7,10,2.7,11.1,999.9,73.9,53.1,0,0
72290403178,11/8/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.9,55.6,1013.9,995.2,9.8,2.3,8,999.9,73,59,0,0
72290403178,11/9/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",65.3,36.1,1014.8,996,9.5,6.8,17.1,22,82.9,50,0,0
72290403178,11/10/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",68,19.5,1014.2,995.6,10,5.2,8.9,999.9,82.9,50,0,0
72290403178,11/11/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60.5,32.2,1015.4,996.6,9.9,4.5,8,999.9,80.1,46.9,0,0
72290403178,11/12/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.4,10.7,1020.9,2.1,10,5,20,27,79,46.9,0,0
72290403178,11/13/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",62.8,7.9,1024.8,5.9,10,8.7,19,24.1,79,48,0,0
72290403178,11/14/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",67.1,14.5,1022.5,3.6,10,7.6,15.9,19,78.1,48,0,0
72290403178,11/15/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",64.8,17,1018.5,999.7,10,3.4,9.9,14,78.1,46.9,0,0
72290403178,11/16/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",61.8,30,1016,997.2,9.9,3.9,8.9,999.9,78.1,46.9,0,0
72290403178,11/17/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.1,36.3,1016.2,997.4,9.8,4.3,8,999.9,73.9,46.9,0,0
72290403178,11/18/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60,40.2,1017,998.2,9.8,3.3,8.9,999.9,73,50,0,0
72290403178,11/19/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.4,45.5,1016.6,997.8,9.3,4.7,15,18.1,78.1,48,0,0
72290403178,11/20/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.1,48.2,1016,997.2,8.3,4.2,8.9,999.9,69.1,50,0,0
72290403178,11/21/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.5,47.8,1018.8,999.9,8.1,4.9,9.9,999.9,71.1,48.9,0,0
72290403178,11/22/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",62.1,55,1020.3,1.4,8.6,5.3,14,19,66.9,59,0.01,0
72290403178,11/23/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.4,52.2,1021.1,2.4,9.8,4.6,12,999.9,69.1,53.1,0.12,0
72290403178,11/24/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",61.9,53.8,1015.6,996.5,9.7,5.3,9.9,999.9,70,53.1,0,0
72290403178,11/25/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60.3,53.3,1014,995.1,8.7,4,8.9,999.9,75.9,48.9,0,0
72290403178,11/26/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",62.8,45.1,1017.7,998.9,9.9,3.5,8,999.9,78.1,48.9,0,0
72290403178,11/27/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",61.6,32.7,1017.7,998.9,10,4.2,8,999.9,78.1,46.9,0,0
72290403178,11/28/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.1,44.4,1015.2,996.1,9.6,3.9,9.9,999.9,75.9,46.9,0,0
72290403178,11/29/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.8,54.6,1012.4,993.6,7,7.6,17.1,27,66.9,46.9,0.09,0
72290403178,11/30/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.8,52.5,1012.2,993.7,9.4,9.3,15,24.1,64,55,0.94,0
72290403178,12/1/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56,49.1,1015.5,996.6,8.8,6.1,9.9,15,64,51.1,0.02,0
72290403178,12/2/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.6,45.7,1015.5,996.5,10,5.9,12,20,64,51.1,0.02,0
72290403178,12/3/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",52.8,38,1019.2,0.1,10,4.2,9.9,999.9,66.9,39.9,0,0
72290403178,12/4/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.3,31.2,1017.3,998.3,10,7,14,17.1,72,39.9,0,0
72290403178,12/5/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53,42.4,1014.2,995.1,9.1,3,7,999.9,72,44.1,0,0
72290403178,12/6/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.7,51.8,1011.1,992.5,9.8,11.8,19,25.1,66.9,44.1,0.67,0
72290403178,12/7/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.9,51.8,1015.3,995.8,9.1,6.3,12,19,68,52,1.01,0
72290403178,12/8/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.9,49.3,1022.3,3.3,9.6,3.9,8,999.9,72,46.9,0,0
72290403178,12/9/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.4,47.4,1023.6,4.6,9.8,3.2,8,999.9,72,46.9,0,0
72290403178,12/10/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58,49,1019.2,0.2,8.9,2.5,7,999.9,71.1,46.9,0,0
72290403178,12/11/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.6,52.4,1016.4,997.5,7,4,8.9,999.9,68,51.1,0,0
72290403178,12/12/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.9,50.3,1018.6,999.7,9.3,3.5,8,999.9,66.9,48,0,0
72290403178,12/13/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59,43.9,1021.5,2.5,9.2,5.2,14,999.9,79,44.1,0,0
72290403178,12/14/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60,35.3,1020.9,2,10,3,9.9,999.9,79,44.1,0,0
72290403178,12/15/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.7,39.4,1018.1,999.2,9.9,3.8,8,999.9,72,50,0,0
72290403178,12/16/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.4,44.7,1019.5,0.5,9.6,3.1,6,999.9,71.1,45,0,0
72290403178,12/17/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.3,52.3,1020.9,2,6.9,3.8,9.9,999.9,71.1,45,0,0
72290403178,12/18/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.8,52.6,1021.9,2.8,10,3,11.1,15.9,66.9,48,0,0
72290403178,12/19/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57,49.2,1020.7,1.8,7.9,3.5,8,999.9,70,45,0,0
72290403178,12/20/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.9,46.4,1019.2,0.2,8.3,3,7,999.9,73,45,0,0
72290403178,12/21/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.9,50.8,1016.1,997.3,5,2.7,9.9,999.9,73,45,0,0
72290403178,12/22/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.2,48.2,1016.2,997.1,5.8,3.5,8,999.9,69.1,44.1,0,0
72290403178,12/23/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.5,52.6,1019.1,0.2,5,2.5,7,999.9,69.1,44.1,0,0
72290403178,12/24/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.2,49.7,1017.7,998.8,7.3,2.4,6,999.9,68,45,0,0
72290403178,12/25/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.3,51.8,1011.6,993.3,8,6.4,15,20,68,45,0.05,0
72290403178,12/26/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",52.3,46.4,1013.8,994.9,9.9,4.8,7,999.9,64,44.1,0.22,0
72290403178,12/27/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",52.3,45.8,1014.8,995.7,9,6.4,12,17.1,64,43,0,0
72290403178,12/28/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",51.9,36.8,1014.9,995.9,10,3,9.9,999.9,62.1,39.9,0,0
72290403178,12/29/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",47.7,22.8,1023.1,3.9,10,4.1,8.9,999.9,62.1,33.1,0,0
72290403178,12/30/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",49.3,30.6,1020.3,1.2,10,5.2,8,999.9,63,33.1,0,0
72290403178,12/31/2018,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",54.6,47.9,1013.4,994.2,9.8,8.5,15,999.9,63,37.9,0,0
72290403178,1/1/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",51.1,27.7,1015.5,996,10,5.1,15,22,60.1,42.1,0.01,0
72290403178,1/2/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",45.7,15.9,1021.1,1.9,10,5.8,11.1,999.9,60.1,30,0,0
72290403178,1/3/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",48.3,24.6,1022.1,2.9,10,3.9,7,999.9,63,30,0,0
72290403178,1/4/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",48.9,29.4,1017.9,998.8,9.8,3.9,7,999.9,64.9,35.1,0,0
72290403178,1/5/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",50.7,37.7,1015.2,996.1,9.4,4.3,8,999.9,64.9,35.1,0,0
72290403178,1/6/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53.7,49,1017.6,998.3,8.8,6.7,14,999.9,59,44.1,0.25,0
72290403178,1/7/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",51.4,42.6,1023.2,4.1,9.8,4.8,9.9,999.9,66,39.9,0.13,0
72290403178,1/8/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.7,44.1,1019.8,0.7,9.9,6.5,15,20,72,39.9,0,0
72290403178,1/9/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.5,46.4,1019.6,0.6,9.6,2.9,8.9,999.9,72,42.1,0,0
72290403178,1/10/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.3,50.4,1019.5,0.7,8.1,4,8,999.9,64.9,42.1,0,0
72290403178,1/11/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53.4,48.7,1018.5,999.6,5.9,2.6,8,999.9,64,41,0,0
72290403178,1/12/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",54.9,51.3,1016.3,997.3,6.5,4.2,8.9,999.9,64,41,0.04,0
72290403178,1/13/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",51.3,46.1,1017.6,998.5,9.4,4.1,8,999.9,61,42.1,0.32,0
72290403178,1/14/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.1,45.6,1016.1,997,8.6,10.4,19,24.1,61,42.1,0,0
72290403178,1/15/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.5,51.8,1016.9,997.5,8.5,5.5,11.1,999.9,62.1,52,0.52,0
72290403178,1/16/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60.8,50.5,1020.4,1.4,10,7.4,13,999.9,70,53.1,0.13,0
72290403178,1/17/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.2,54.1,1022.4,3.3,8,5.4,9.9,999.9,70,52,0,0
72290403178,1/18/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.9,56.9,1023.2,4.3,5,4.4,11.1,999.9,64,52,0.25,0
72290403178,1/19/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.5,49.5,1023,4,9.3,3,7,999.9,75.9,46,0.01,0
72290403178,1/20/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",60.7,46.1,1018.7,999.8,10,3.4,8.9,999.9,75.9,46,0,0
72290403178,1/21/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.1,49.2,1017.8,998.9,9.4,5.2,9.9,19,73.9,48,0.01,0
72290403178,1/22/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",52,40.9,1020.8,1.7,9.5,3.8,8,999.9,64,39.9,0,0
72290403178,1/23/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53.7,27.6,1025.4,6.3,9.9,4.5,8.9,999.9,66.9,39.9,0,0
72290403178,1/24/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",56.8,37,1019.9,0.7,9.5,2.9,6,999.9,75.9,39.9,0,0
72290403178,1/25/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.9,31.4,1019.1,0.2,10,4,8.9,999.9,75.9,41,0,0
72290403178,1/26/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",61.9,33.1,1020.5,1.6,9.7,5,9.9,999.9,77,45,0,0
72290403178,1/27/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",59.7,33.7,1020.4,1.6,10,4.3,8,999.9,77,43,0,0
72290403178,1/28/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.7,37.6,1015.6,996.7,9.5,4.6,8,999.9,75.9,43,0,0
72290403178,1/29/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.2,50.6,1013.7,995,6.5,2.9,7,999.9,73.9,44.1,0,0
72290403178,1/30/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",57.6,52,1012.5,993.7,6.1,3.5,8.9,999.9,66.9,46.9,0,0
72290403178,1/31/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",55.3,50.4,1013.9,995,7.7,5.6,14,19,66,46,0,0
72290403178,2/1/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",54.2,50.7,1015,996,6.6,5.2,8.9,19,63,46,0.41,0
72290403178,2/2/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",58.9,51.7,1012.8,994.1,9.9,8.7,22,33,64.9,46.9,0.04,0
72290403178,2/3/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53.2,49.1,1013.2,993.9,8.3,7,15,22.9,64.9,46.9,1.16,0
72290403178,2/4/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",54.3,48.5,1012.6,993.8,9.4,7.7,15,999.9,62.1,46.9,0,0
72290403178,2/5/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",53,49.4,1013.2,994,8.8,6.9,14,19,60.1,46.9,0.25,0
72290403178,2/6/2019,32.57222,-116.97944,157,"SAN DIEGO BROWN FIELD, CA US",49.5,38.4,1017.7,998.6,10,4,8.9,17.1,57.9,43,0.27,0
